Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.814419929307824,144.95286345809893
-37.814620623957296,144.95477294013804
-37.81628939016916,144.9544485648459
-37.816419005463615,144.95568177199615
-37.814932227590575,144.95697420828327
-37.814932227590575,144.95697420828327
-37.815813905469014,144.95818773377482
-37.81681147069302,144.95802973496512
-37.81715050464067,144.95684738307912
-37.818207494234876,144.95642033156264
-37.81882553992477,144.95744893232347
-37.81882553992477,144.95744893232347
-37.81756384295865,144.95880193667148
-37.81756384295865,144.95880193667148
-37.81756384295865,144.95880193667148
-37.8181788507059,144.95764527532484
-37.8181788507059,144.95764527532484
-37.8181788507059,144.95764527532484
-37.81849978632182,144.95644752730024
-37.81936690817633,144.95474570483904
-37.81936690817633,144.95474570483904
-37.81757186108272,144.9551932603459
-37.81847822923115,144.95431799079913
-37.81893899534105,144.95545842694025
-37.817751386246115,144.95598718457626
-37.81700892412587,144.95672964669652
-37.81780208276123,144.95540960905345
-37.81820908673179,144.95652784327217
-37.81820908673179,144.95652784327217
-37.817333286705875,144.9577332785938
-37.81919176714727,144.95733824638123
-37.81919176714727,144.95733824638123
-37.81919176714727,144.95733824638123
-37.817831812116644,144.95856275539086
-37.81805901268153,144.95757864162542
-37.816772675660474,144.95851322017657
-37.816772675660474,144.95851322017657
-37.81501200997915,144.95888746122003
-37.81491257166229,144.96078485733605
-37.81491257166229,144.96078485733605
-37.81545257166229,144.95984954989996
-37.816062676626906,144.95847923171348
-37.817601738500514,144.95853297693841
-37.81815362514281,144.9570952630816
-37.81771583935936,144.95829806963621
-37.81771583935936,144.95829806963621
-37.81771583935936,144.95829806963621
-37.81855637598761,144.9574276684778
-37.8195450455377,144.95656823114982
-37.820375848152224,144.95493768921054
-37.8196877816891,144.9567301636294
-37.8196877816891,144.9567301636294
-37.8196877816891,144.9567301636294
-37.8196877816891,144.9567301636294
-37.81816977559698,144.95767871911238
-37.81816977559698,144.95767871911238
-37.816380310757665,144.95840170983766
-37.815114011691016,144.9586478534417
-37.81457031287307,144.96022686946296
-37.815830080697054,144.96081430884678
-37.814473413442876,144.96100497599508
-37.814473413442876,144.96100497599508
-37.814473413442876,144.96100497599508
-37.81563640129086,144.96140542482507
-37.81563640129086,144.96140542482507
-37.81590859206661,144.96022643704669
-37.81590859206661,144.96022643704669
-37.81590859206661,144.96022643704669
-37.81590859206661,144.96022643704669
-37.81590859206661,144.96022643704669
-37.81638223091915,144.95845879278457
-37.81498461877657,144.9595119690751
-37.81575435909969,144.95769857451378
-37.817227939208934,144.9565472875549
-37.81700339458285,144.9576036869637
-37.81740796970374,144.95860504552664
-37.81740796970374,144.95860504552664
-37.81740796970374,144.95860504552664
-37.81740796970374,144.95860504552664
-37.81740796970374,144.95860504552664
-37.81572035399238,144.95965958486246
-37.816409172336044,144.95892091762383
-37.81672751976152,144.96010900639016
-37.81672751976152,144.96010900639016
-37.815700378723925,144.96044274474409
-37.815700378723925,144.96044274474409
-37.814114251884014,144.96055365753733
-37.81561692117976,144.9600654106862
-37.81512099197194,144.96142796498634
-37.81512099197194,144.96142796498634
-37.81512099197194,144.96142796498634
-37.81512099197194,144.96142796498634
-37.81512099197194,144.96142796498634
-37.81512099197194,144.96142796498634
-37.815483533323864,144.9604318908083
