Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.814965077521755,144.953220512958
-37.8139250070886,144.9535786379279
-37.81540495072998,144.95291972456613
-37.81540495072998,144.95291972456613
-37.8146583439148,144.95426663891513
-37.813906388325435,144.95551810317414
-37.8144077632833,144.95406200456773
-37.81499704164287,144.95577339318956
-37.8143156867766,144.95658540029928
-37.81410729019938,144.95828265421858
-37.81410729019938,144.95828265421858
-37.815493219490506,144.95689672492745
-37.81617653705087,144.9584314812963
-37.81617653705087,144.9584314812963
-37.81658054661652,144.96005187515917
-37.81757487283438,144.95882398454006
-37.81757487283438,144.95882398454006
-37.81757487283438,144.95882398454006
-37.81757487283438,144.95882398454006
-37.81757487283438,144.95882398454006
-37.81757487283438,144.95882398454006
-37.81689257144423,144.9596088825035
-37.81689257144423,144.9596088825035
-37.81689257144423,144.9596088825035
-37.81689257144423,144.9596088825035
-37.81689257144423,144.9596088825035
-37.81689257144423,144.9596088825035
-37.81689257144423,144.9596088825035
-37.81784246655369,144.95881182586749
-37.81784246655369,144.95881182586749
-37.81784246655369,144.95881182586749
-37.81784246655369,144.95881182586749
-37.81784246655369,144.95881182586749
-37.816366406354106,144.9597703905691
-37.816366406354106,144.9597703905691
-37.816366406354106,144.9597703905691
-37.815562843169566,144.96134747211693
-37.815562843169566,144.96134747211693
-37.815562843169566,144.96134747211693
-37.815562843169566,144.96134747211693
-37.815562843169566,144.96134747211693
-37.815562843169566,144.96134747211693
-37.815562843169566,144.96134747211693
-37.815562843169566,144.96134747211693
-37.815562843169566,144.96134747211693
-37.81688591998809,144.95992864593578
-37.815944586601354,144.9605168563191
-37.815944586601354,144.9605168563191
-37.815944586601354,144.9605168563191
-37.815944586601354,144.9605168563191
-37.815944586601354,144.9605168563191
-37.815944586601354,144.9605168563191
-37.815944586601354,144.9605168563191
-37.815944586601354,144.9605168563191
-37.815944586601354,144.9605168563191
-37.815944586601354,144.9605168563191
-37.81491753162059,144.96073516359445
-37.81612065316949,144.96047943221475
-37.81612065316949,144.96047943221475
-37.81612065316949,144.96047943221475
-37.81612065316949,144.96047943221475
-37.81612065316949,144.96047943221475
-37.81644683219829,144.9590665956208
-37.81644683219829,144.9590665956208
-37.81644683219829,144.9590665956208
-37.81644683219829,144.9590665956208
-37.81644683219829,144.9590665956208
-37.81538401657132,144.96028922514077
-37.81421432391926,144.96189916895958
-37.81421432391926,144.96189916895958
-37.81421432391926,144.96189916895958
-37.81421432391926,144.96189916895958
-37.81421432391926,144.96189916895958
-37.81494367628019,144.96108914109982
-37.81462944969456,144.96218497943318
-37.81462944969456,144.96218497943318
-37.81553819037952,144.960979039813
-37.81607762387404,144.9596438950624
-37.81549618963038,144.96124137251775
-37.81549618963038,144.96124137251775
-37.81549618963038,144.96124137251775
-37.81549618963038,144.96124137251775
-37.814326316180754,144.9626355734042
-37.814326316180754,144.9626355734042
-37.814326316180754,144.9626355734042
-37.814326316180754,144.9626355734042
-37.814326316180754,144.9626355734042
-37.81505279672164,144.96170572071495
-37.815811039697095,144.9606620887922
-37.816403784174774,144.95978330896529
-37.816403784174774,144.95978330896529
-37.816403784174774,144.95978330896529
-37.81746899542143,144.95916830896527
-37.8157057308058,144.95932257462994
-37.8157057308058,144.95932257462994
-37.81607829052503,144.95782831921147
-37.81622087765681,144.9589895982089
